0,0
9.99999997475243e-07,1.47513549397541e-13
1.99999999495049e-06,1.17825216656009e-12
3.00000010611257e-06,3.46659609251106e-12
4.25000007453491e-06,5.85239773529194e-12
5.81250014874968e-06,6.31573206407657e-12
7.76562501414446e-06,5.27330765697704e-12
1.02070316643221e-05,3.59673317858163e-12
1.32587892949232e-05,2.91754900089782e-12
1.70734856510535e-05,1.26318365108642e-12
2.18418572330847e-05,1.03408473717997e-12
2.78023217106238e-05,1.58051031979351e-12
3.37627861881629e-05,3.22027588990458e-12
3.97232506657019e-05,4.8418984516311e-12
4.5683715143241e-05,8.71884835961833e-12
5.16441796207801e-05,1.18301519953043e-11
5.76046440983191e-05,1.40105541794295e-11
6.50552246952429e-05,1.83076952165047e-11
7.25058052921668e-05,2.32660259083915e-11
8.18190310383216e-05,2.95223491994003e-11
9.11322567844763e-05,3.4521207478782e-11
0.000102200268884189,4.09156512719662e-11
0.000113268280983903,4.92945542220063e-11
0.000124336293083616,5.75538394157515e-11
0.000138171308208257,6.86452307909291e-11
0.000152006337884814,8.20618048796816e-11
0.000169300095876679,1.00632291597857e-10
0.000186593868420459,1.22545034578038e-10
0.00020388764096424,1.47585138723226e-10
0.00022118141350802,1.73393556315574e-10
0.000238475186051801,2.00147016098932e-10
0.000255768944043666,2.28038894448771e-10
0.000276664446573704,2.60521555408477e-10
0.000297559949103743,2.94247457537624e-10
0.000318455451633781,3.30261946871076e-10
0.00033935095416382,3.68282896210199e-10
0.000360246456693858,4.09528579295371e-10
0.000381141959223896,4.5240677953823e-10
0.000407261337386444,5.06238539270154e-10
0.000433380715548992,5.58142424662294e-10
0.00045950006460771,6.08249567633886e-10
0.000485619442770258,6.58633395873963e-10
0.0005182686727494,7.23682107489155e-10
0.000550917873624712,7.9309942323554e-10
0.000591729418374598,8.80531001625658e-10
0.000632540963124484,9.63458074702058e-10
0.000673352449666709,1.0449182388183e-09
0.000714163994416595,1.12994398110825e-09
0.000765178410802037,1.24569045793167e-09
0.000827687792479992,1.39466270550489e-09
0.000890197232365608,1.55329127167364e-09
0.000952706614043564,1.73566911555072e-09
0.00101521599572152,1.9439344697345e-09
