Time,U1,U2,U3
0.0,0.0,0.0,0.0
0.0020000000949949,9.09484754174628e-09,-1.60360853556588e-14,6.394078500585e-15
0.00400000018998981,3.40231736117858e-08,5.56374480788582e-15,-1.65574146529361e-15
0.00600000005215406,6.4309283231978e-08,-5.71633440520189e-15,5.11820981867391e-16
0.00800000037997961,8.89018139105247e-08,1.60871512779829e-14,-2.64059069647268e-15
0.00999999977648258,9.82980807862077e-08,2.90127366219878e-16,-6.66191709477039e-15
0.0120000001043081,8.86644286879346e-08,1.56892490806807e-14,2.67403663942796e-15
0.0140000004321337,6.41899262632251e-08,-4.70238218074634e-15,-8.5091693213064e-15
0.0160000007599592,3.35553806962707e-08,3.44584056723011e-15,8.5235451644872e-15
0.0179999992251396,9.18017573070529e-09,-1.20325824363955e-14,-2.4395188390799e-15
0.0199999995529652,-2.97772917434713e-10,-6.04807740009288e-15,5.48892935227016e-15
0.0219999998807907,9.29475163502502e-09,-8.60602753882493e-15,5.45095390062944e-15
0.0240000002086163,3.39075256761134e-08,-3.18404131795865e-15,-5.19673601975237e-15
0.0260000005364418,6.4339822358761e-08,4.69364588292836e-15,7.61606540501799e-15
0.0280000008642673,8.89458959818512e-08,4.15131101559217e-15,-1.21744197974791e-14
0.0299999993294477,9.81972050340119e-08,1.32270632164158e-14,4.06774655666432e-15
0.0320000015199184,8.88003128807213e-08,2.49590095193917e-15,-7.8870143041857e-15
0.034000001847744,6.40413801988871e-08,7.9459517036886e-15,4.08391879790757e-16
0.0359999984502792,3.36964269820328e-08,-7.93229922664476e-15,2.70202324327996e-15
0.0379999987781048,9.0624192594646e-09,-2.48478830318767e-15,-8.80180152276999e-16
0.0399999991059303,-2.13649736791055e-10,-1.34143574476468e-14,8.76310132856377e-15
0.0419999994337559,9.24871823571038e-09,-3.55737193649393e-15,-2.39646373085449e-15
0.0439999997615814,3.39163328533232e-08,-5.97466039587314e-15,6.09259109905346e-15
0.046000000089407,6.43629434193826e-08,5.44743574928301e-15,-5.2994540112e-15
0.0480000004172325,8.88990570047099e-08,5.09283387624447e-15,2.33809707273936e-16
0.0500000007450581,9.82580132813382e-08,1.10100484976348e-14,-5.85674663335176e-15
0.0520000010728836,8.87352484824078e-08,5.53401818660193e-15,-1.86349853022259e-15
0.0540000014007092,6.41020392322389e-08,4.53297432074606e-15,-1.1026827373287e-15
0.0560000017285347,3.364672807038e-08,-4.54271223502417e-15,-6.98412744852408e-17
0.0579999983310699,9.09696584727726e-09,-5.53449167801944e-15,5.2696617448627e-15
0.0599999986588955,-2.31506439019036e-10,-1.09163175257576e-14,5.33531495096703e-16
0.061999998986721,9.25054255418445e-09,-5.40547119597719e-15,6.53168493209709e-15
0.0640000030398369,3.39279431216255e-08,-4.7682961671193e-15,-2.31535185582542e-15
0.0659999996423721,6.43415916101731e-08,4.78813537280989e-15,1.68503302927996e-15
0.068000003695488,8.89258018332839e-08,5.35610442174532e-15,-4.76958831588034e-15
0.0700000002980232,9.82300250029766e-08,1.09675232085179e-14,-3.07484415973923e-15
0.0719999969005585,8.87607640720489e-08,5.52585363602334e-15,-2.43420031920409e-15
0.0740000009536743,6.40816679720047e-08,4.44922605566866e-15,-2.54513791837188e-15
0.0759999975562096,3.36602710149236e-08,-4.26464614151716e-15,3.04085844503831e-15
0.0780000016093254,9.09071395938099e-09,-6.0652086414511e-15,9.59160415954746e-16
0.0799999982118607,-2.32146385448218e-10,-1.01158824020306e-14,5.477208957379e-15
0.0820000022649765,9.25679444208072e-09,-6.45819254194505e-15,1.57546455299229e-15
0.0839999988675117,3.39177184116579e-08,-3.50677421163145e-15,2.04536624487698e-15
0.0860000029206276,6.43538271560828e-08,3.37904397252611e-15,-1.5700782704807e-15
0.0879999995231628,8.89133104919893e-08,6.84163080463991e-15,-2.95166100525298e-15
0.0900000035762787,9.82411734185007e-08,9.4792609092037e-15,-3.355025718032e-15
0.0920000001788139,8.87520315018264e-08,6.94770219952573e-15,-3.55642241256005e-15
0.0939999967813492,6.40872954704719e-08,3.15206455365038e-15,-3.53614391440719e-16
0.096000000834465,3.36578409587673e-08,-3.13423345131949e-15,2.33139730682438e-16
0.0979999974370003,9.09014552519238e-09,-7.00647485112039e-15,3.90387871565556e-15
0.100000001490116,-2.29220975533906e-10,-9.36568649647111e-15,2.81551930546493e-15
0.101999998092651,9.25222032321926e-09,-7.03375227663729e-15,3.65043459937581e-15
0.104000002145767,3.39230474821761e-08,-3.07559632499639e-15,7.2048807781908e-16
0.105999998748302,6.43484767692826e-08,3.05432436307552e-15,-1.02833664384494e-15
0.108000002801418,8.89179787577632e-08,7.09921733554821e-15,-2.77962882542387e-15
0.109999999403954,9.82375851776851e-08,9.25344616063044e-15,-4.10475554371223e-15
0.112000003457069,8.87542199734526e-08,7.16937410995397e-15,-2.39690821139356e-15
0.114000000059605,6.40864712408984e-08,2.9162236878387e-15,-1.74545633633058e-15
0.11599999666214,3.36573791059891e-08,-2.87507567429404e-15,1.68462094775112e-15
0.118000000715256,9.09156749884232e-09,-7.29022284163758e-15,2.55027559671345e-15
0.119999997317791,-2.31318159071847e-10,-9.06197351587066e-15,3.93591307820424e-15
0.122000001370907,9.25456777878253e-09,-7.34879940510495e-15,2.86542076924476e-15
0.123999997973442,3.39207240074302e-08,-2.76006575247408e-15,1.11025447072332e-15
0.126000002026558,6.43504378672333e-08,2.75003688237859e-15,-1.01450724279424e-15
0.128000006079674,8.89165008288728e-08,7.38090025973999e-15,-3.1530581232975e-15
