Time,U3
0.0,0.0
9.99999974737875e-06,2.48894768908085e-19
1.99999994947575e-05,1.33412145628102e-18
2.99999992421363e-05,3.33496227360352e-18
4.24999998358544e-05,6.76028947963508e-18
5.81249987590127e-05,6.02829129939762e-18
7.7656251960434e-05,1.21764069897129e-16
0.000102070313005242,1.74665795844538e-15
0.000132587883854285,9.55319418000479e-15
0.000170734856510535,2.42254133420161e-14
0.000218418572330847,1.0112807672432e-14
0.000278023217106238,-1.22162100314044e-13
0.000352529023075476,-3.46072617177923e-13
0.000445661280537024,4.35062040917995e-14
0.000562076631467789,3.28749484232449e-12
0.000707595783751458,1.4909632556348e-11
0.000889494724106044,4.89433701900133e-11
0.00111686834134161,1.35393876665724e-10
0.00138353533111513,3.10252601387617e-10
0.00165020232088864,5.6865823161445e-10
0.00191686942707747,9.15946374302479e-10
0.00218353630043566,1.36791389326874e-09
0.00245020329020917,1.95114968626342e-09
0.00271687027998269,2.6900184302292e-09
0.0029835372697562,3.59607899014236e-09
0.00325020449236035,4.6726182922896e-09
0.00351687148213387,5.92690563294695e-09
0.00378353847190738,7.37814076501309e-09
0.00405020546168089,9.05190589151061e-09
0.0043168724514544,1.09662838809754e-08
0.00458353944122791,1.31271677972222e-08
0.00485020643100142,1.55363153453436e-08
0.00511687342077494,1.82032149353972e-08
0.00538354041054845,2.11485318146742e-08
0.00565020740032196,2.43936391086663e-08
0.00591687439009547,2.79495413479935e-08
0.00618354137986898,3.18170876312251e-08
0.0064502083696425,3.59973846286721e-08
0.00671687535941601,4.05019484617242e-08
0.00698354234918952,4.53500348385205e-08
0.00725020933896303,5.05568245046106e-08
0.00751687632873654,5.6126072678353e-08
0.00778354331851006,6.20544753360264e-08
0.00805021077394485,6.83435956716494e-08
0.00831687729805708,7.50054454101701e-08
0.00858354475349188,8.20555001723733e-08
0.0088502112776041,8.9501568822925e-08
0.0091168787330389,9.73404752357965e-08
0.00938354525715113,1.05566364538845e-07
0.00965021271258593,1.14181382571132e-07
0.00991687923669815,1.23196272738824e-07
0.0101835466921329,1.32620911585946e-07
0.0104502132162452,1.42455149898524e-07
0.01071688067168,1.5269019115749e-07
0.0109835471957922,1.6331897256805e-07
0.011250214651227,1.74343739445249e-07
0.0115168811753392,1.85772279337471e-07
0.011783548630774,1.97607548102496e-07
0.0120502151548862,2.0984187187878e-07
0.012316882610321,2.2246256037306e-07
0.0125835491344333,2.35462252362595e-07
0.0128502165898681,2.48842439987129e-07
0.0131168831139803,2.62606533851795e-07
0.0133835505694151,2.76749943850518e-07
0.0136502170935273,2.91258800189098e-07
0.0139168845489621,3.06118295156921e-07
0.0141835510730743,3.21321209639791e-07
0.0144502185285091,3.36867373107452e-07
0.0147168850526214,3.5275454024486e-07
0.0149835525080562,3.68971114994565e-07
0.0152502190321684,3.85498907462534e-07
0.0155168864876032,4.02322399395416e-07
0.015783553943038,4.19434684317821e-07
0.0160502195358276,4.36832834793677e-07
0.0163168869912624,4.54508580105539e-07
0.0165835544466972,4.72444554588947e-07
0.016850221902132,4.90620152504562e-07
0.0171168874949217,5.09020594563481e-07
0.0173835549503565,5.27638860603474e-07
0.0176502224057913,5.46468470474792e-07
0.0179168898612261,5.65495554383233e-07
0.0181835554540157,5.84698682359885e-07
0.0184502229094505,6.04056992870028e-07
0.0187168903648853,6.23557070866809e-07
0.0189835578203201,6.43191356175521e-07
0.0192502252757549,6.62949560137349e-07
0.0195168908685446,6.82813094954327e-07
0.0197835583239794,7.02758768511558e-07
0.0200502257794142,7.22767140359792e-07
0.020316893234849,7.42826614441583e-07
0.0205835588276386,7.62928493713844e-07
0.0208502262830734,7.83058794695535e-07
0.0211168937385082,8.03196087417746e-07
0.021383561193943,8.23317520826095e-07
0.0216502267867327,8.43406326112017e-07
0.0219168942421675,8.63452669364051e-07
0.0221835616976023,8.83446432453638e-07
0.0224502291530371,9.03370960259053e-07
0.0227168947458267,9.23203742786427e-07
0.0229835622012615,9.42924259561551e-07
0.0232502296566963,9.62519379754667e-07
0.0235168971121311,9.81980633696367e-07
0.0237835627049208,1.0012967095463e-06
0.0240502301603556,1.02044919003674e-06
0.0243168976157904,1.03941681572906e-06
0.0245835650712252,1.0581832157186e-06
0.0248502306640148,1.07673872662417e-06
0.0251168981194496,1.09507629986183e-06
0.0253835655748844,1.11318342987943e-06
0.0256502330303192,1.13104204046977e-06
0.0259168986231089,1.14863394173881e-06
0.0261835660785437,1.16594765131595e-06
0.0264502335339785,1.18297737117246e-06
0.0266667008399963,1.19658841413184e-06
