Time,U1,U2,U3
0.0,0.0,0.0,0.0
9.99999997475243e-07,0.0,3.60412285953238e-12,6.43506905748104e-12
1.99999999495049e-06,0.0,2.5015111509985e-11,5.33372686295497e-11
3.00000010611257e-06,0.0,6.15849593543771e-11,1.62016511318086e-10
4.25000007453491e-06,0.0,8.84265161094078e-11,2.78924744412379e-10
5.81250014874968e-06,0.0,9.8610834775581e-11,2.99948926807403e-10
7.76562501414446e-06,0.0,8.22793916332998e-11,2.50383047628588e-10
1.02070316643221e-05,0.0,2.636089610486e-11,1.77665465672661e-10
1.32587892949232e-05,0.0,2.86487951417502e-11,1.42606718100957e-10
1.70734856510535e-05,0.0,2.39529923673487e-11,5.76714821731716e-11
2.18418572330847e-05,0.0,-2.91900566218306e-11,-4.39493753889852e-11
2.78023217106238e-05,0.0,-1.10636933642327e-11,-7.98106372656981e-11
3.37627861881629e-05,0.0,-4.01778089964555e-11,-1.57913127019071e-10
3.97232506657019e-05,0.0,-5.41196497338969e-11,-2.38154357345977e-10
4.5683715143241e-05,0.0,-8.73337790974205e-11,-4.29204310981035e-10
5.16441796207801e-05,0.0,-1.2951811845241e-10,-5.78753267532761e-10
5.76046440983191e-05,0.0,-1.23124274664654e-10,-6.9010258618718e-10
6.50552246952429e-05,0.0,-1.87721435618293e-10,-8.93982388117109e-10
7.25058052921668e-05,0.0,-2.34930574993797e-10,-1.13347853325507e-09
8.18190310383216e-05,0.0,-2.75472283872702e-10,-1.43681877506907e-09
9.11322567844763e-05,0.0,-2.9689969927027e-10,-1.67591363009478e-09
0.000100445482530631,0.0,-3.08432029916261e-10,-1.9239669857285e-09
0.000112087014713325,0.0,-3.5830086120292e-10,-2.32790919874049e-09
0.000123728546896018,0.0,-3.81561060525115e-10,-2.72897593411869e-09
0.000138280462124385,0.0,-4.39268399432535e-10,-3.24969673393127e-09
0.000152832377352752,0.0,-4.9701109894329e-10,-3.87707776994262e-09
0.000167384292581119,0.0,-5.70537617150535e-10,-4.54764714774569e-09
0.000181936207809485,0.0,-6.86312673359168e-10,-5.30472199500309e-09
0.000199810645426624,0.0,-8.51331949380807e-10,-6.35439523222203e-09
0.000217685068491846,0.0,-1.01442787503458e-09,-7.40680228261681e-09
0.000235559491557069,0.0,-1.16667453475827e-09,-8.43835312736019e-09
0.000253433914622292,0.0,-1.30988164759316e-09,-9.46490974484959e-09
0.00027130835223943,0.0,-1.41085909621808e-09,-1.0358819579892e-08
0.000289182789856568,0.0,-1.47845125031409e-09,-1.11891838017186e-08
0.000307057227473706,0.0,-1.56058876932264e-09,-1.20025411831648e-08
0.000324931635987014,0.0,-1.64116220613408e-09,-1.27618031697807e-08
0.000342806073604152,0.0,-1.73184178109409e-09,-1.35249793586922e-08
0.000364272011211142,0.0,-1.87027371367776e-09,-1.43991805146015e-08
0.000385737919714302,0.0,-2.00370320335708e-09,-1.51641526002777e-08
0.000407203857321292,0.0,-2.09517359017752e-09,-1.57302686432104e-08
0.000428669765824452,0.0,-2.11886352907698e-09,-1.60102722190913e-08
0.000454676046501845,0.0,-2.08041917026947e-09,-1.60267070725695e-08
0.000480682327179238,0.0,-1.98966643161214e-09,-1.57197828087874e-08
0.000506688607856631,0.0,-1.87493842673803e-09,-1.5178892809331e-08
0.000532694859430194,0.0,-1.80271764183004e-09,-1.45318290734053e-08
0.000565202732104808,0.0,-1.69255842674687e-09,-1.34174982235891e-08
0.000597710546571761,0.0,-1.48806444943972e-09,-1.18468426180129e-08
0.000630218419246376,0.0,-1.18798604287207e-09,-9.80535297401275e-09
0.000670253997668624,0.0,-7.25289883707347e-10,-6.86337786603985e-09
0.000710289517883211,0.0,-3.11074638270625e-10,-3.87211995800385e-09
0.00075032509630546,0.0,1.64052851164831e-11,-1.05328690214179e-09
0.000800369598437101,0.0,4.38290209681114e-10,2.30187602312526e-09
0.000850414042361081,0.0,8.70514216266827e-10,5.24393284351277e-09
0.000912969640921801,0.0,1.15219800367328e-09,7.38611971584646e-09
0.000975525239482522,0.0,1.05719688558992e-09,7.35722682776441e-09
0.00105042161885649,4.65906097384931e-22,6.50345388653051e-10,4.78290695937744e-09
0.00112531799823046,5.979034537305e-22,-2.67375357965172e-11,-3.09220621330653e-10
0.00120021449401975,7.87380169125701e-22,-1.10346198844979e-09,-7.64099006289598e-09
0.00127511087339371,1.08033665408547e-21,-2.23262874854413e-09,-1.55176422822478e-08
0.00135000725276768,1.3931139193103e-21,-3.07611758287862e-09,-2.21195328720114e-08
0.00142490363214165,1.8640698876919e-21,-3.65446650718582e-09,-2.65154280754132e-08
0.00149980001151562,2.76244518431935e-21,-3.80606657301996e-09,-2.76148188760317e-08
0.00157469639088959,3.80921357283358e-21,-3.30028426809292e-09,-2.45236240203894e-08
0.00164959288667887,4.66255094498111e-21,-2.28017982273343e-09,-1.7741497160273e-08
0.00172448926605284,5.40578241888281e-21,-1.00524244484035e-09,-8.537360152161e-09
0.00179938564542681,5.83855176392254e-21,4.66067018312089e-10,1.85640647298868e-09
0.00187428202480078,5.43038417586094e-21,1.83899795391795e-09,1.14927400929332e-08
0.00194917840417475,4.15658984822107e-21,2.72863909245302e-09,1.82422486005862e-08
0.00202407478354871,2.06279336556083e-21,3.04448732890705e-09,2.08892156905449e-08
0.002098971279338,0.0,2.72834776993136e-09,1.8757560837912e-08
0.00217386754229665,-4.85677279124985e-21,1.67470837197925e-09,1.16706200259387e-08
0.00224876403808594,-8.49677744171839e-21,7.58717533244635e-11,7.7573414358767e-10
0.00232366053387523,-1.17117045574917e-20,-1.69994496257431e-09,-1.18855609798629e-08
0.00239855679683387,-1.4053171759468e-20,-3.44116823924878e-09,-2.43275533051701e-08
0.00247345329262316,-1.46266987296513e-20,-4.86384088560499e-09,-3.43390524903953e-08
0.00254834955558181,-1.30831070052064e-20,-5.57177193272196e-09,-3.96708976779792e-08
0.0026232460513711,-9.58774789031914e-21,-5.4349458267211e-09,-3.91875190075552e-08
0.00269814254716039,-4.21656044263116e-21,-4.51858861438836e-09,-3.28979723462908e-08
0.00277303881011903,2.37804328689409e-21,-2.87789014841167e-09,-2.1511416647968e-08
0.00284793530590832,9.04702622468305e-21,-7.48896833435708e-10,-6.78622580352339e-09
0.00292283156886697,1.50156254827418e-20,1.42611866760234e-09,8.59188808988165e-09
0.00299772806465626,1.94023710662637e-20,3.28988725151191e-09,2.1945883332819e-08
0.0030726243276149,2.09146381717696e-20,4.54590498577545e-09,3.08969561046979e-08
0.00314752082340419,1.91121276064856e-20,4.87785101199734e-09,3.35202301471327e-08
0.00322241731919348,1.44831085763652e-20,4.19211820812393e-09,2.91220985104701e-08
