1,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54123496061042e-07,9.8705715164084e-08,2.48181823049749e-08,1.11455055900303e-08,6.35793252067065e-09,4.17668503250081e-09,2.97251772382197e-09,2.32380922168665e-09,1.89758162393683e-09,1.6298454598059e-09,1.3943941253379e-09,1.32528537168227e-09,1.2596197903921e-09,1.27811363880278e-09,1.34568106082179e-09,1.5768602735036e-09,2.01667278294222e-09,3.67461702679859e-09,6.32678549260902e-08
10,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.4818066533821e-08,1.11378902562484e-08,6.35318475081043e-09,4.14249573005096e-09,2.94649383365907e-09,2.23216761343629e-09,1.77178892499987e-09,1.48364614717903e-09,1.29961886427226e-09,1.17392677795405e-09,1.12370523670841e-09,1.13375264338953e-09,1.17741108698283e-09,1.42845832694499e-09,1.89589122000183e-09,3.17675743173783e-09,6.32678549260902e-08
20,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.4818066533821e-08,1.11378893663759e-08,6.35318474932984e-09,4.14248459762227e-09,2.94618411813835e-09,2.23021959945032e-09,1.77178892499987e-09,1.46845164409911e-09,1.26490590423881e-09,1.13793955621291e-09,1.06778293556387e-09,1.03357597820999e-09,1.13443890684743e-09,1.28458798201812e-09,1.71380215989141e-09,2.99935351034643e-09,6.32678549260902e-08
30,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.4818066533821e-08,1.11378884765034e-08,6.35318474932984e-09,4.14248459762227e-09,2.94618411813835e-09,2.23017996294291e-09,1.77178892499987e-09,1.4655536752769e-09,1.25728016427244e-09,1.11924154111142e-09,1.04175299324342e-09,1.02635017140559e-09,1.0626672086168e-09,1.21491791620095e-09,1.58453119002343e-09,2.83428118784212e-09,6.32678549260902e-08
40,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.48180665279566e-08,1.11378866997025e-08,6.35318474932984e-09,4.14248459762227e-09,2.94618411813835e-09,2.23017996294291e-09,1.771786364246e-09,1.46524283660395e-09,1.25599347343991e-09,1.11527415492559e-09,1.03087259115851e-09,9.95389869499417e-10,1.0243124399158e-09,1.16829768697355e-09,1.50915073321e-09,2.60372863878067e-09,6.32678549260902e-08
50,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.48180647540797e-08,1.11378858068859e-08,6.35318474932984e-09,4.14248459762227e-09,2.94618411813835e-09,2.23017996294291e-09,1.77178380349212e-09,1.46518639116487e-09,1.25554279271548e-09,1.11380472919695e-09,1.02530224640966e-09,9.87815060561089e-10,1.01412685037253e-09,1.12207047729024e-09,1.44796432157198e-09,2.52001367175516e-09,6.32678549260902e-08
100,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.48180647540797e-08,1.11378840300851e-08,6.35318474932984e-09,4.14248459762227e-09,2.94618411813835e-09,2.23017996294291e-09,1.77178369225572e-09,1.46518026724236e-09,1.25548489875279e-09,1.11301256656915e-09,1.02321284061681e-09,9.82115284794667e-10,9.97464903166583e-10,1.10199624668845e-09,1.40008106500837e-09,2.44466597825743e-09,6.32678549260902e-08
150,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.48180647540797e-08,1.11378822532842e-08,6.35318474932984e-09,4.14248459762227e-09,2.94618411813835e-09,2.23017996294291e-09,1.77178369225572e-09,1.4651792653243e-09,1.25545606340931e-09,1.11285179593896e-09,1.02208597027054e-09,9.77534402973444e-10,9.88723300697604e-10,1.0877155947721e-09,1.36375444286967e-09,2.33436679720904e-09,6.32678549260902e-08
200,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.48180647540797e-08,1.11378813604676e-08,6.35318474932984e-09,4.14248459762227e-09,2.94618411813835e-09,2.23017996294291e-09,1.77178369225572e-09,1.46517926453955e-09,1.2554537254193e-09,1.11278287776789e-09,1.02155677255458e-09,9.76964660246821e-10,9.8554012629716e-10,1.07757617734854e-09,1.35139314272149e-09,2.2918395703665e-09,6.32678549260902e-08
250,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.48180647540797e-08,1.11378795836668e-08,6.35318474932984e-09,4.14248459762227e-09,2.94618411813835e-09,2.23017996294291e-09,1.77178369225572e-09,1.46517926453955e-09,1.2554520556549e-09,1.11275393049189e-09,1.02137194956876e-09,9.75844437469544e-10,9.82442245019352e-10,1.06800621366834e-09,1.3317904565326e-09,2.25796643331797e-09,6.32678549260902e-08
