1,6.29246428170357e-05,6.28476435101846e-07,1.57097894933191e-07,6.98058141471787e-08,3.92534555935615e-08,2.51121716355481e-08,6.25716604203046e-09,2.76505949449663e-09,1.54177437464152e-09,9.78742887914144e-10,6.73500471829672e-10,4.90648268212213e-10,3.57922955644945e-10,2.92984711872175e-10,2.36765722354859e-10,1.9980779153624e-10,1.59230485963386e-10,1.39709608162118e-10,1.42251296034629e-10,1.82441983182593e-10,2.67508364477307e-10,5.38185137446384e-10,1.02566124114911e-08,0.000184466434701428,1.8423849840892e-06,4.60517327279288e-07,2.04616594181376e-07,1.15050986616222e-07,7.35951831275996e-08,1.83210042993064e-08,8.08338943468634e-09,4.49670237394371e-09,2.84739693286797e-09,1.95365644733071e-09,1.41874062940895e-09,1.02282653357806e-09,8.41859311410161e-10,6.78464926914254e-10,5.73800370065986e-10,4.61320573192599e-10,4.05891670060635e-10,4.90461131747e-10,6.27533769696953e-10,9.17765302742303e-10,1.83967382130916e-09,3.49211089768969e-08,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54123496061042e-07,9.8705715164084e-08,2.48181823049749e-08,1.11455055900303e-08,6.35793252067065e-09,4.17668503250081e-09,2.97251772382197e-09,2.32380922168665e-09,1.89758162393683e-09,1.6298454598059e-09,1.3943941253379e-09,1.32528537168227e-09,1.2596197903921e-09,1.27811363880278e-09,1.34568106082179e-09,1.5768602735036e-09,2.01667278294222e-09,3.67461702679859e-09,6.32678549260902e-08
10,6.29246428170357e-05,6.28476435101846e-07,1.57097894933191e-07,6.98057422576216e-08,3.92533922922479e-08,2.51120530373841e-08,6.25669671288715e-09,2.76454053045735e-09,1.54176095462743e-09,9.75173620435887e-10,6.66725486008441e-10,4.80046453958756e-10,3.57922955644945e-10,2.76248715055095e-10,2.15824582823569e-10,1.72085230282705e-10,1.39118339948474e-10,1.12932707912031e-10,1.15301999966068e-10,1.57037318754329e-10,2.38922174532376e-10,4.58515313714359e-10,1.02566124114911e-08,0.000184466434701428,1.8423849840892e-06,4.60517327279288e-07,2.04616364591835e-07,1.15050749530961e-07,7.35947520331373e-08,1.83192499104368e-08,8.08155639174658e-09,4.49651711173523e-09,2.8349912525236e-09,1.93006298029625e-09,1.38196274496715e-09,1.02282653357806e-09,7.83681028903115e-10,6.0558078533167e-10,4.77100949821416e-10,3.80351915904141e-10,3.19987243428308e-10,3.98725306205729e-10,5.40970708086887e-10,8.20007037341011e-10,1.56821837798098e-09,3.49211089768969e-08,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.4818066533821e-08,1.11378902562484e-08,6.35318475081043e-09,4.14249573005096e-09,2.94649383365907e-09,2.23216761343629e-09,1.77178892499987e-09,1.48364614717903e-09,1.29961886427226e-09,1.17392677795405e-09,1.12370523670841e-09,1.13375264338953e-09,1.17741108698283e-09,1.42845832694499e-09,1.89589122000183e-09,3.17675743173783e-09,6.32678549260902e-08
20,6.29246428170357e-05,6.28476435101846e-07,1.57097894933191e-07,6.98057422576216e-08,3.92533922922479e-08,2.51120530373841e-08,6.25669671288715e-09,2.76454022137661e-09,1.54176095462743e-09,9.75171613469963e-10,6.66681211846916e-10,4.79841370414805e-10,3.57678213723323e-10,2.72987395747305e-10,2.11720246059577e-10,1.66166288103074e-10,1.30339768715508e-10,1.03491381978506e-10,9.90246114204588e-11,1.38140263354546e-10,2.14816486792917e-10,4.26835879623629e-10,1.02566124114911e-08,0.000184466434701428,1.8423849840892e-06,4.60517327279288e-07,2.04616364591835e-07,1.15050749530961e-07,7.35947520331373e-08,1.83192499104368e-08,8.08155549665714e-09,4.49651711173523e-09,2.83498408139461e-09,1.92990893722209e-09,1.38125097834246e-09,1.02197587329943e-09,7.72325698725003e-10,5.91255524503876e-10,4.56380398868741e-10,3.49495090932888e-10,2.70642655287308e-10,3.37016649566437e-10,4.76575055315533e-10,7.3787140166223e-10,1.46028335950979e-09,3.49211089768969e-08,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.4818066533821e-08,1.11378893663759e-08,6.35318474932984e-09,4.14248459762227e-09,2.94618411813835e-09,2.23021959945032e-09,1.77178892499987e-09,1.46845164409911e-09,1.26490590423881e-09,1.13793955621291e-09,1.06778293556387e-09,1.03357597820999e-09,1.13443890684743e-09,1.28458798201812e-09,1.71380215989141e-09,2.99935351034643e-09,6.32678549260902e-08
30,6.29246428170357e-05,6.28476435101846e-07,1.57097894933191e-07,6.98057422576216e-08,3.92533922922479e-08,2.51120530373841e-08,6.25669671288715e-09,2.76453997569903e-09,1.54176095462743e-09,9.75171613469963e-10,6.66681211846916e-10,4.79836462041646e-10,3.57581522123579e-10,2.72643220541214e-10,2.10641438634259e-10,1.63514105276705e-10,1.2648295363161e-10,9.4319237745972e-11,9.10723254991768e-11,1.26716516868515e-10,1.95401321026829e-10,4.03404439705499e-10,1.02566124114911e-08,0.000184466434701428,1.8423849840892e-06,4.60517327279288e-07,2.04616364591835e-07,1.15050749530961e-07,7.35947520331373e-08,1.83192499104368e-08,8.0815546015677e-09,4.49651711173523e-09,2.83498408139461e-09,1.92990893722209e-09,1.38123348618286e-09,1.02163978031947e-09,7.71127024781287e-10,5.8748790049272e-10,4.47082229892373e-10,3.35894688560292e-10,2.46169849208888e-10,3.1614017642112e-10,4.37644445644505e-10,6.717166117417e-10,1.38044993972613e-09,3.49211089768969e-08,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.4818066533821e-08,1.11378884765034e-08,6.35318474932984e-09,4.14248459762227e-09,2.94618411813835e-09,2.23017996294291e-09,1.77178892499987e-09,1.4655536752769e-09,1.25728016427244e-09,1.11924154111142e-09,1.04175299324342e-09,1.02635017140559e-09,1.0626672086168e-09,1.21491791620095e-09,1.58453119002343e-09,2.83428118784212e-09,6.32678549260902e-08
40,6.29246428170357e-05,6.28476435101846e-07,1.57097894933191e-07,6.98057422576216e-08,3.92533922922479e-08,2.51120530373841e-08,6.25669658578352e-09,2.76453966661829e-09,1.54176095462743e-09,9.75171613469963e-10,6.66681211846916e-10,4.79836462041646e-10,3.57580206577079e-10,2.7257914827496e-10,2.10354654648211e-10,1.62688120377278e-10,1.24603836835064e-10,9.31638204067906e-11,8.48056706861223e-11,1.1535409279989e-10,1.80304878939673e-10,3.65324184106626e-10,1.02566124114911e-08,0.000184466434701428,1.8423849840892e-06,4.60517327279288e-07,2.04616364591835e-07,1.15050749530961e-07,7.35947520331373e-08,1.83192498825381e-08,8.08155370647826e-09,4.49651711173523e-09,2.83498408139461e-09,1.92990893722209e-09,1.38123348618286e-09,1.0216351844156e-09,7.70903769807617e-10,5.86486162273113e-10,4.44184651545058e-10,3.29257419472659e-10,2.33657837349499e-10,2.94777544568841e-10,3.98920900317374e-10,6.20276318954016e-10,1.25070576235819e-09,3.49211089768969e-08,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.48180665279566e-08,1.11378866997025e-08,6.35318474932984e-09,4.14248459762227e-09,2.94618411813835e-09,2.23017996294291e-09,1.771786364246e-09,1.46524283660395e-09,1.25599347343991e-09,1.11527415492559e-09,1.03087259115851e-09,9.95389869499417e-10,1.0243124399158e-09,1.16829768697355e-09,1.50915073321e-09,2.60372863878067e-09,6.32678549260902e-08
50,6.29246428170357e-05,6.28476435101846e-07,1.57097894933191e-07,6.98057422576216e-08,3.92533922922479e-08,2.51120530373841e-08,6.25669658578352e-09,2.76453917526314e-09,1.54176095462743e-09,9.75171613469963e-10,6.66681211846916e-10,4.79836462041646e-10,3.57580206577079e-10,2.72572199795915e-10,2.10302130650202e-10,1.62436024709838e-10,1.23859950017305e-10,9.09543547713006e-11,8.02100830583155e-11,1.10404151420778e-10,1.68927872170363e-10,3.50470404331905e-10,1.02566124114911e-08,0.000184466434701428,1.8423849840892e-06,4.60517327279288e-07,2.04616364591835e-07,1.15050749530961e-07,7.35947520331373e-08,1.83192498825381e-08,8.08155281138882e-09,4.49651711173523e-09,2.83498408139461e-09,1.92990893722209e-09,1.38123348618286e-09,1.0216351844156e-09,7.70879555628123e-10,5.86302707700433e-10,4.43300092318554e-10,3.26627909480885e-10,2.26879748294514e-10,2.79110302112206e-10,3.82050562002083e-10,5.81509028857278e-10,1.20009694218195e-09,3.49211089768969e-08,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.48180647540797e-08,1.11378858068859e-08,6.35318474932984e-09,4.14248459762227e-09,2.94618411813835e-09,2.23017996294291e-09,1.77178380349212e-09,1.46518639116487e-09,1.25554279271548e-09,1.11380472919695e-09,1.02530224640966e-09,9.87815060561089e-10,1.01412685037253e-09,1.12207047729024e-09,1.44796432157198e-09,2.52001367175516e-09,6.32678549260902e-08
100,6.29246428170357e-05,6.28476435101846e-07,1.57097894933191e-07,6.98057422576216e-08,3.92533922922479e-08,2.51120530373841e-08,6.25669658578352e-09,2.76453886618239e-09,1.54176095462743e-09,9.75171613469963e-10,6.66681211846916e-10,4.79836462041646e-10,3.57580206577079e-10,2.72571355864387e-10,2.10281924307015e-10,1.62318394911688e-10,1.23467538295381e-10,8.9967118656632e-11,7.87740307639714e-11,1.0687414923863e-10,1.62784325527686e-10,3.39039829650797e-10,1.02566124114911e-08,0.000184466434701428,1.8423849840892e-06,4.60517327279288e-07,2.04616364591835e-07,1.15050749530961e-07,7.35947520331373e-08,1.83192498825381e-08,8.08155191629939e-09,4.49651711173523e-09,2.83498408139461e-09,1.92990893722209e-09,1.38123348618286e-09,1.0216351844156e-09,7.70876527048853e-10,5.86232140101076e-10,4.42887322176956e-10,3.2524032960359e-10,2.23196616213444e-10,2.74214280535477e-10,3.70019321635242e-10,5.60574475565242e-10,1.16115125397983e-09,3.49211089768969e-08,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.48180647540797e-08,1.11378840300851e-08,6.35318474932984e-09,4.14248459762227e-09,2.94618411813835e-09,2.23017996294291e-09,1.77178369225572e-09,1.46518026724236e-09,1.25548489875279e-09,1.11301256656915e-09,1.02321284061681e-09,9.82115284794667e-10,9.97464903166583e-10,1.10199624668845e-09,1.40008106500837e-09,2.44466597825743e-09,6.32678549260902e-08
150,6.29246428170357e-05,6.28476435101846e-07,1.57097894933191e-07,6.98057422576216e-08,3.92533922922479e-08,2.51120530373841e-08,6.25669658578352e-09,2.76453855710165e-09,1.54176095462743e-09,9.75171613469963e-10,6.66681211846916e-10,4.79836462041646e-10,3.57580206577079e-10,2.72571355864387e-10,2.10280519820482e-10,1.62293229085295e-10,1.23318395355167e-10,8.96896692388349e-11,7.77679412450299e-11,1.03393070641824e-10,1.57756983416355e-10,3.20916712513615e-10,1.02566124114911e-08,0.000184466434701428,1.8423849840892e-06,4.60517327279288e-07,2.04616364591835e-07,1.15050749530961e-07,7.35947520331373e-08,1.83192498825381e-08,8.08155014005412e-09,4.49651711173523e-09,2.83498408139461e-09,1.92990893722209e-09,1.38123348618286e-09,1.0216351844156e-09,7.70876527048853e-10,5.86227207868962e-10,4.42799017540012e-10,3.24712923522897e-10,2.2122354495593e-10,2.70784094890081e-10,3.58154525293523e-10,5.4344327991115e-10,1.09940279648642e-09,3.49211089768969e-08,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.48180647540797e-08,1.11378822532842e-08,6.35318474932984e-09,4.14248459762227e-09,2.94618411813835e-09,2.23017996294291e-09,1.77178369225572e-09,1.4651792653243e-09,1.25545606340931e-09,1.11285179593896e-09,1.02208597027054e-09,9.77534402973444e-10,9.88723300697604e-10,1.0877155947721e-09,1.36375444286967e-09,2.33436679720904e-09,6.32678549260902e-08
200,6.29246428170357e-05,6.28476435101846e-07,1.57097894933191e-07,6.98057422576216e-08,3.92533922922479e-08,2.51120530373841e-08,6.25669658578352e-09,2.7645380657465e-09,1.54176095462743e-09,9.75171613469963e-10,6.66681211846916e-10,4.79836462041646e-10,3.57580206577079e-10,2.72571355864387e-10,2.10279532026646e-10,1.62281284450561e-10,1.23240107001366e-10,8.93226102080682e-11,7.67049451215283e-11,1.01890036208902e-10,1.54482124977467e-10,3.1422762623866e-10,1.02566124114911e-08,0.000184466434701428,1.8423849840892e-06,4.60517327279288e-07,2.04616364591835e-07,1.15050749530961e-07,7.35947520331373e-08,1.83192498825381e-08,8.08154923103107e-09,4.49651711173523e-09,2.83498408139461e-09,1.92990893722209e-09,1.38123348618286e-09,1.0216351844156e-09,7.70876527048853e-10,5.86223788619859e-10,4.42757065106581e-10,3.24436092456662e-10,2.20339341040001e-10,2.67159828454376e-10,3.53031512389109e-10,5.32283742544544e-10,1.0766120205997e-09,3.49211089768969e-08,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.48180647540797e-08,1.11378813604676e-08,6.35318474932984e-09,4.14248459762227e-09,2.94618411813835e-09,2.23017996294291e-09,1.77178369225572e-09,1.46517926453955e-09,1.2554537254193e-09,1.11278287776789e-09,1.02155677255458e-09,9.76964660246821e-10,9.8554012629716e-10,1.07757617734854e-09,1.35139314272149e-09,2.2918395703665e-09,6.32678549260902e-08
250,6.29246428170357e-05,6.28476435101846e-07,1.57097894933191e-07,6.98057422576216e-08,3.92533922922479e-08,2.51120530373841e-08,6.25669658578352e-09,2.76453775666576e-09,1.54176095462743e-09,9.75171613469963e-10,6.66681211846916e-10,4.79836462041646e-10,3.57580206577079e-10,2.72571355864387e-10,2.10279417197224e-10,1.62278004199028e-10,1.23202640872963e-10,8.92344422855256e-11,7.63792973588597e-11,1.00825485328783e-10,1.51692156624143e-10,3.08433983844376e-10,1.02566124114911e-08,0.000184466434701428,1.8423849840892e-06,4.60517327279288e-07,2.04616364591835e-07,1.15050749530961e-07,7.35947520331373e-08,1.83192481202583e-08,8.08154833594163e-09,4.49651711173523e-09,2.83498408139461e-09,1.92990893722209e-09,1.38123348618286e-09,1.0216351844156e-09,7.70876527048853e-10,5.86223396178053e-10,4.42745574956762e-10,3.24303688353246e-10,2.19674285412747e-10,2.66049499967228e-10,3.49403009831426e-10,5.22776527326853e-10,1.05687204893424e-09,3.49211089768969e-08,0.00024658965991444,2.46317157399024e-06,6.15931550354123e-07,2.73850855332947e-07,1.54122441473062e-07,9.87056509062678e-08,2.48180647540797e-08,1.11378795836668e-08,6.35318474932984e-09,4.14248459762227e-09,2.94618411813835e-09,2.23017996294291e-09,1.77178369225572e-09,1.46517926453955e-09,1.2554520556549e-09,1.11275393049189e-09,1.02137194956876e-09,9.75844437469544e-10,9.82442245019352e-10,1.06800621366834e-09,1.3317904565326e-09,2.25796643331797e-09,6.32678549260902e-08
