Time,U2
0.0,0.0
9.99999974737875e-06,-1.59536418350284e-20
1.99999994947575e-05,-1.25025997292523e-19
2.99999992421363e-05,-3.06689296695797e-20
4.24999998358544e-05,8.35749045646219e-18
5.81249987590127e-05,6.51637335573759e-17
7.7656251960434e-05,-2.92337407528163e-17
0.000102070313005242,-2.06621596087365e-15
0.000132587883854285,-6.74085251864149e-15
0.000170734856510535,3.2307113510447e-15
0.000218418572330847,7.54799800678323e-14
0.000278023217106238,2.65461670657594e-13
0.000341685226885602,5.11384825544609e-13
0.000405347236664966,6.85087566103942e-13
0.000469009217340499,7.2744582709991e-13
0.000532671227119863,5.83511049808555e-13
0.000596333236899227,1.34246251810334e-13
0.000659995246678591,-7.79133159899137e-13
0.000723657198250294,-2.31629537598976e-12
0.000787319208029658,-4.58664139654785e-12
0.000850981217809021,-7.6450339114853e-12
0.000914643227588385,-1.1521437449924e-11
0.000978305237367749,-1.62779269230473e-11
0.00104196718893945,-2.19751942337476e-11
0.00110562925692648,-2.85781953657249e-11
0.00116929120849818,-3.59926394244425e-11
0.0012329532764852,-4.41569836251432e-11
0.00129661522805691,-5.30672589205139e-11
0.00136027717962861,-6.27164223332421e-11
0.00142393924761564,-7.30705565499257e-11
0.00148760119918734,-8.41054448308398e-11
0.00155126326717436,-9.58389895222567e-11
0.00161492521874607,-1.08357343930887e-10
0.00167858717031777,-1.21783069739756e-10
0.00174224923830479,-1.36212277568326e-10
0.0018059111898765,-1.51705717432726e-10
0.00186957325786352,-1.68348307516553e-10
0.00193323520943522,-1.86271484348133e-10
0.00199689716100693,-2.05578387646455e-10
0.00206055911257863,-2.26291055338557e-10
0.00212422129698098,-2.48383980050448e-10
0.00218788324855268,-2.71832778508951e-10
0.00225154520012438,-2.96618674067162e-10
0.00231520715169609,-3.227008937845e-10
0.00237886933609843,-3.49995560311456e-10
0.00244253128767014,-3.78389292121639e-10
0.00250619323924184,-4.07795880397188e-10
0.00256985519081354,-4.38193481500093e-10
0.00263351714238524,-4.69585037521369e-10
0.00269717932678759,-5.01952146514384e-10
0.00276084127835929,-5.35280320068665e-10
0.002824503229931,-5.6961269034872e-10
0.0028881651815027,-6.05044903068119e-10
0.0029518271330744,-6.41669994916327e-10
0.00301548931747675,-6.79545641979473e-10
0.00307915126904845,-7.18703208058002e-10
0.00314281322062016,-7.59173945930058e-10
0.00320647517219186,-8.00995103578117e-10
0.00327013712376356,-8.44175229719468e-10
0.00333379930816591,-8.88654816399992e-10
0.00339746125973761,-9.34323840517948e-10
0.00346112321130931,-9.81079995021616e-10
0.00352478516288102,-1.02884456509855e-09
0.00358844711445272,-1.07752573530462e-09
0.00365210929885507,-1.12700193621862e-09
0.00371577125042677,-1.17715748260139e-09
0.00377943320199847,-1.22792453982612e-09
0.00384309515357018,-1.27928756477047e-09
0.00390675710514188,-1.33125399592871e-09
0.00397041905671358,-1.38382638681378e-09
0.00403408100828528,-1.4370094003624e-09
0.00409774342551827,-1.4908408951797e-09
0.00416140537708998,-1.54539103736084e-09
0.00422506732866168,-1.60071433885633e-09
0.00428872928023338,-1.65681246500071e-09
0.00435239123180509,-1.71365110990251e-09
0.00441605318337679,-1.77119396926884e-09
0.00447971513494849,-1.82939896564704e-09
0.0045433770865202,-1.88818627400167e-09
0.0046070390380919,-1.94742866277409e-09
0.00467070145532489,-2.00697547469986e-09
0.00473436340689659,-2.06669303892681e-09
0.00479802535846829,-2.12647921493669e-09
0.00486168731004,-2.18624096604003e-09
0.0049253492616117,-2.24587926034303e-09
0.0049890112131834,-2.30531216338647e-09
0.00505267316475511,-2.36451103141633e-09
0.00511633511632681,-2.42349695867006e-09
0.00517999706789851,-2.48230103139235e-09
0.00524365901947021,-2.54094145724082e-09
0.00530732143670321,-2.59943533365004e-09
0.00537098338827491,-2.65781396890929e-09
0.00543464533984661,-2.71611289015539e-09
0.00549830729141831,-2.77433742645883e-09
0.00556196924299002,-2.8324413925418e-09
0.00562563119456172,-2.89034196576665e-09
0.00568929314613342,-2.94795143851445e-09
0.00575295509770513,-3.00518099294322e-09
0.00581661704927683,-3.06191805243827e-09
0.00588027900084853,-3.11802184072008e-09
0.00594394141808152,-3.17335357991055e-09
0.00600760336965322,-3.22781090744684e-09
0.00607126532122493,-3.28133142879494e-09
0.00613492727279663,-3.33387029094467e-09
0.00619858922436833,-3.38539263289306e-09
0.00626225117594004,-3.43588757445445e-09
0.00632591312751174,-3.48538597982895e-09
0.00636619981378317,-3.51622153615949e-09
