Time,U2
0.0,0.0
9.99999974737875e-06,1.93878760184984e-20
1.99999994947575e-05,2.82545691148267e-19
2.99999992421363e-05,1.97844107652729e-18
4.24999998358544e-05,1.18708598717618e-17
5.81249987590127e-05,-7.54904982748171e-19
7.7656251960434e-05,-6.91629188850093e-16
0.000102070313005242,-3.71666198793925e-15
0.000132587883854285,-1.42760701111517e-15
0.000170734856510535,3.62704014229571e-14
0.000218418572330847,1.24707332676589e-13
0.000278023217106238,2.47282364940551e-13
0.000341685226885602,3.7092925302476e-13
0.000405347236664966,4.39619152713122e-13
0.000469009217340499,3.70670779226839e-13
0.000532671227119863,4.67097775660053e-14
0.000596333236899227,-6.57512022259055e-13
0.000659995246678591,-1.8372629806418e-12
0.000723657198250294,-3.59314748094031e-12
0.000787319208029658,-6.02994520634836e-12
0.000850981217809021,-9.21270004727859e-12
0.000914643227588385,-1.31410386045028e-11
0.000978305237367749,-1.78243860643468e-11
0.00104196718893945,-2.32747276313061e-11
0.00110562925692648,-2.94448250504065e-11
0.00116929120849818,-3.62794794206422e-11
0.0012329532764852,-4.37460241642373e-11
0.00129661522805691,-5.18426586382237e-11
0.00136027717962861,-6.05753711080403e-11
0.00142393924761564,-6.99473950982465e-11
0.00148760119918734,-8.00107827214624e-11
0.00155126326717436,-9.08611380578961e-11
0.00161492521874607,-1.02586397709992e-10
0.00167858717031777,-1.15268010414393e-10
0.00174224923830479,-1.29006957894084e-10
0.0018059111898765,-1.43895131921035e-10
0.00186957325786352,-1.59984345216024e-10
0.00193323520943522,-1.77300868431374e-10
0.00199689716100693,-1.95855248685817e-10
0.00206055911257863,-2.15632317557279e-10
0.00212422129698098,-2.3657859005155e-10
0.00218788324855268,-2.58622484539117e-10
0.00225154520012438,-2.81712209115881e-10
0.00231520715169609,-3.05802133615529e-10
0.00237886933609843,-3.30835275841324e-10
0.00244253128767014,-3.56780188726091e-10
0.00250619323924184,-3.83652581925631e-10
0.00256985519081354,-4.11490425067385e-10
0.00263351714238524,-4.40335490292654e-10
0.00269717932678759,-4.70242678130006e-10
0.00276084127835929,-5.01287178433785e-10
0.002824503229931,-5.3354115570059e-10
0.0028881651815027,-5.67047186983416e-10
0.0029518271330744,-6.01824756696345e-10
0.00301548931747675,-6.37879027376442e-10
0.00307915126904845,-6.75182243448091e-10
0.00314281322062016,-7.13669290330898e-10
0.00320647517219186,-7.53261897301627e-10
0.00327013712376356,-7.93877519278396e-10
0.00333379930816591,-8.35422286904475e-10
0.00339746125973761,-8.77803052468096e-10
0.00346112321130931,-9.20951481742094e-10
0.00352478516288102,-9.64831436967017e-10
0.00358844711445272,-1.00942376679569e-09
0.00365210929885507,-1.05472253153494e-09
0.00371577125042677,-1.10075193404668e-09
0.00377943320199847,-1.14756071312172e-09
0.00384309515357018,-1.1951918343911e-09
0.00390675710514188,-1.24367227627431e-09
0.00397041905671358,-1.29301980233976e-09
0.00403408100828528,-1.3432372991673e-09
0.00409774342551827,-1.39429479073527e-09
0.00416140537708998,-1.44612799513055e-09
0.00422506732866168,-1.49865209131406e-09
0.00428872928023338,-1.55176804739199e-09
0.00435239123180509,-1.60536173243742e-09
0.00441605318337679,-1.65931712814427e-09
0.00447971513494849,-1.71353520261874e-09
0.0045433770865202,-1.76793601980307e-09
0.0046070390380919,-1.82245607494025e-09
0.00467070145532489,-1.87705917475967e-09
0.00473436340689659,-1.93174298779297e-09
0.00479802535846829,-1.98652561067547e-09
0.00486168731004,-2.04142835968923e-09
0.0049253492616117,-2.09647432747317e-09
0.0049890112131834,-2.15168860506765e-09
0.00505267316475511,-2.2070820726583e-09
0.00511633511632681,-2.26263408009686e-09
0.00517999706789851,-2.31829533348105e-09
0.00524365901947021,-2.37399611080491e-09
0.00530732143670321,-2.42964626195885e-09
0.00537098338827491,-2.48513409850659e-09
0.00543464533984661,-2.5403408265845e-09
0.00549830729141831,-2.59515342548866e-09
0.00556196924299002,-2.64947264128068e-09
0.00562563119456172,-2.70321720563516e-09
0.00568929314613342,-2.75633316171309e-09
0.00575295509770513,-2.80879830505398e-09
0.00581661704927683,-2.86061285770245e-09
0.00588027900084853,-2.91179325095925e-09
0.00594394141808152,-2.96237256947052e-09
0.00600760336965322,-3.01238989308672e-09
0.00607126532122493,-3.06187297738347e-09
0.00613492727279663,-3.11082803960971e-09
0.00619858922436833,-3.15924153504454e-09
0.00626225117594004,-3.20708015699722e-09
0.00632591312751174,-3.25428239911218e-09
0.00636619981378317,-3.28378857439304e-09
