1,0.759028955076167,0.976845265432175,0.917258065767677
10,0.759000951061455,0.97684292653495,0.917198519650511
20,0.758796128919527,0.976802019756234,0.91682246378203
30,0.758812241690455,0.976828085556879,0.9166771672499
40,0.758711132521423,0.97682217786127,0.916289532937012
50,0.758623450924897,0.976819375891393,0.915744070965723
100,0.757464530644633,0.976748012464767,0.9100013267775
150,0.755599163539632,0.976632250615125,0.898530587006612
200,0.751998922982857,0.976355085647484,0.88580543448372
250,0.749873713077693,0.976094273214713,0.856678987132039
300,0.676823244822773,0.973066722788193,0.798057275463109
350,0.314888999259996,0.951003413143475,0.716678531416976
400,0.164867374185639,0.931001567889005,0.752481383886791
450,0.163433158967623,0.92872551088473,0.820483827787061
500,0.222812269913406,0.934102110807262,0.861406135208679
550,0.259846358154017,0.933471293655924,0.894114462583759
600,0.367787276094947,0.937635351834879,0.912987348764653
650,0.347482029286101,0.939202772493452,0.933640808161331
700,0.352006179754811,0.946251922602245,0.94904394070055
750,0.540243155780424,0.963023810070542,0.959707976089289
800,0.715354638900825,0.976035928087708,0.973036471054171
850,0.848524513909286,0.986445724159985,0.981755122445778
900,0.92579594725085,0.992413721912966,0.98805651496909
