0,1.4481744479033e-07
1.24843945068664,5.89307858086671e-09
2.49687890137328,7.40500082454955e-09
3.74531835205992,1.02589397258725e-08
4.99375780274657,1.57090793762456e-08
6.24219725343321,2.90950600694983e-08
7.49063670411985,1.13593249177354e-07
8.73907615480649,7.15892137791786e-08
9.98751560549313,2.88386825421895e-08
11.2359550561798,1.85713307012078e-08
12.4843945068664,1.39165159575939e-08
13.7328339575531,1.12389157420768e-08
14.9812734082397,9.48767088686047e-09
16.2297128589263,8.24599907676482e-09
17.478152309613,7.31544068113134e-09
18.7265917602996,6.58932726468846e-09
19.9750312109863,6.00512566791903e-09
21.2234706616729,5.52369372971443e-09
22.4719101123596,5.11924118139689e-09
23.7203495630462,4.77405615862567e-09
24.9687890137328,4.47555594053641e-09
26.2172284644195,4.21454086798213e-09
27.4656679151061,3.98412337267436e-09
28.7141073657928,3.77903552010217e-09
29.9625468164794,3.5951761531951e-09
31.210986267166,3.42930142886738e-09
32.4594257178527,3.27880969505334e-09
33.7078651685393,3.14158798107728e-09
34.956304619226,3.0159010095823e-09
36.2047440699126,2.90030961305012e-09
37.4531835205993,2.79360908453092e-09
38.7016229712859,2.69478305041863e-09
39.9500624219725,2.60296677909317e-09
41.1985018726592,2.517421648124e-09
42.4469413233458,2.43750907275427e-09
43.6953807740325,2.36267768761143e-09
44.9438202247191,2.29244647312596e-09
46.1922596754057,2.22639432770336e-09
47.4406991260924,2.16415080546057e-09
48.689138576779,2.10538884995885e-09
49.9375780274657,2.0498190172316e-09
51.1860174781523,1.99718231843552e-09
52.4344569288389,1.9472486629685e-09
53.6828963795256,1.89981149309192e-09
54.9313358302122,1.85468496620464e-09
56.1797752808989,1.81170101185387e-09
57.4282147315855,1.7707083663989e-09
58.6766541822722,1.73157009502449e-09
59.9250936329588,1.69416111337721e-09
61.1735330836454,1.6583675992994e-09
62.4219725343321,1.62408525862675e-09
63.6704119850187,1.59122014208374e-09
64.9188514357054,1.55968425642805e-09
66.167290886392,1.52939793156218e-09
67.4157303370787,1.50028672648022e-09
68.6641697877653,1.47228435064177e-09
69.9126092384519,1.44532702170716e-09
71.1610486891386,1.41935652303189e-09
72.4094881398252,1.39431975496392e-09
73.6579275905119,1.37016554581306e-09
74.9063670411985,1.3468492758383e-09
76.1548064918851,1.32432639151179e-09
77.4032459425718,1.3025581668358e-09
78.6516853932584,1.28150546955639e-09
79.9001248439451,1.26113394027207e-09
81.1485642946317,1.24141109606811e-09
82.3970037453184,1.22230595689747e-09
83.645443196005,1.20378961321899e-09
84.8938826466916,1.18583519830113e-09
86.1423220973783,1.1684179530425e-09
87.3907615480649,1.1515132759096e-09
88.6392009987516,1.13509904658406e-09
89.8876404494382,1.11915375375427e-09
91.1360799001248,1.10365837903586e-09
92.3845193508115,1.08859252681603e-09
93.6329588014981,1.07393997024008e-09
94.8813982521848,1.05968348249981e-09
96.1298377028714,1.04580707898533e-09
97.3782771535581,1.03229526027115e-09
98.6267166042447,1.01913434760733e-09
99.8751560549313,1.00631122027369e-09
101.123595505618,9.93811982776904e-10
102.372034956305,9.816247332068e-10
103.620474406991,9.6973852715003e-10
104.868913857678,9.58142142325179e-10
106.117353308365,9.46824730769338e-10
107.365792759051,9.35776380068719e-10
108.614232209738,9.24987960671521e-10
109.862671660424,9.1444968702725e-10
