1,0.000246367988746545
10,2.46319848434176e-06
20,6.15983871615995e-07
30,2.73896791614313e-07
40,1.54146700788136e-07
50,9.87659460311587e-08
100,2.49507604257166e-08
150,1.11846535578852e-08
200,6.35793252067065e-09
250,4.26736867795195e-09
300,3.06197493329154e-09
350,2.40017536842237e-09
400,1.99480868323934e-09
450,1.66972272477068e-09
500,1.39757940180009e-09
550,1.35590570572663e-09
600,1.31911152770098e-09
650,1.35354461195806e-09
700,1.34568106082179e-09
750,1.62159500173566e-09
800,2.13100346194553e-09
850,3.67461702679859e-09
900,3.58519146288413e-08
