1,6.28680811696962e-05
10,6.28482894049459e-07
20,1.57103175069764e-07
30,6.98087711957213e-08
40,3.92549145132122e-08
50,2.51189297451507e-08
100,6.25793031617069e-09
150,2.77075045828497e-09
200,1.56821960370354e-09
250,9.93076698065378e-10
300,6.83140013944808e-10
350,5.0455317674029e-10
400,3.57922955644945e-10
450,3.03695114727761e-10
500,2.50183737007619e-10
550,1.9980779153624e-10
600,1.68696494462923e-10
650,1.44786514146625e-10
700,1.49664759835844e-10
750,1.90121581255176e-10
800,2.77156594206334e-10
850,5.38185137446384e-10
900,5.80833862008392e-09
